conference,url,title,authors,abstract,citations
emnlp,https://aclanthology.org/D12-1110.pdf,Semantic Compositionality through Recursive Matrix-Vector Spaces,"Richard Socher,Brody Huval,Christopher D. Manning,Andrew Y. Ng",None,1521
emnlp,https://aclanthology.org/D12-1111.pdf,Polarity Inducing Latent Semantic Analysis,"Wen-tau Yih,Geoffrey Zweig,John Platt",None,82
emnlp,https://aclanthology.org/D12-1112.pdf,First Order vs. Higher Order Modification in Distributional Semantics,"Gemma Boleda,Eva Maria Vecchi,Miquel Cornudella,Louise McNally",None,29
emnlp,https://aclanthology.org/D12-1113.pdf,Learning-based Multi-Sieve Co-reference Resolution with Knowledge,"Lev Ratinov,Dan Roth",None,80
emnlp,https://aclanthology.org/D12-1114.pdf,Joint Learning for Coreference Resolution with Markov Logic,"Yang Song,Jing Jiang,Wayne Xin Zhao,Sujian Li,Houfeng Wang",None,34
emnlp,https://aclanthology.org/D12-1115.pdf,Resolving “This-issue” Anaphora,"Varada Kolhatkar,Graeme Hirst",None,16
emnlp,https://aclanthology.org/D12-1116.pdf,Entity based Q&A Retrieval,Amit Singh,None,10
emnlp,https://aclanthology.org/D12-1117.pdf,Constructing Task-Specific Taxonomies for Document Collection Browsing,Hui Yang,None,16
emnlp,https://aclanthology.org/D12-1118.pdf,Besting the Quiz Master: Crowdsourcing Incremental Classification Games,"Jordan Boyd-Graber,Brianna Satinoff,He He,Hal Daumé III",None,61
emnlp,https://aclanthology.org/D12-1119.pdf,Multi-Domain Learning: When Do Domains Matter?,"Mahesh Joshi,Mark Dredze,William W. Cohen,Carolyn Rosé",None,53
emnlp,https://aclanthology.org/D12-1120.pdf,Biased Representation Learning for Domain Adaptation,"Fei Huang,Alexander Yates",None,29
emnlp,https://aclanthology.org/D12-1121.pdf,Unambiguity Regularization for Unsupervised Learning of Probabilistic Grammars,"Kewei Tu,Vasant Honavar",None,34
emnlp,https://aclanthology.org/D12-1122.pdf,Extracting Opinion Expressions with semi-Markov Conditional Random Fields,"Bishan Yang,Claire Cardie",None,121
emnlp,https://aclanthology.org/D12-1123.pdf,Opinion Target Extraction Using Word-Based Translation Model,"Kang Liu,Liheng Xu,Jun Zhao",None,169
emnlp,https://aclanthology.org/D12-1124.pdf,Word Salad: Relating Food Prices and Descriptions,"Victor Chahuneau,Kevin Gimpel,Bryan R. Routledge,Lily Scherlis,Noah A. Smith",None,29
emnlp,https://aclanthology.org/D12-1125.pdf,Learning to Map into a Universal POS Tagset,"Yuan Zhang,Roi Reichart,Regina Barzilay,Amir Globerson",None,21
emnlp,https://aclanthology.org/D12-1126.pdf,Part-of-Speech Tagging for Chinese-English Mixed Texts with Dynamic Features,"Jiayi Zhao,Xipeng Qiu,Shu Zhang,Feng Ji,Xuanjing Huang",None,9
emnlp,https://aclanthology.org/D12-1127.pdf,Wiki-ly Supervised Part-of-Speech Tagging,"Shen Li,João Graça,Ben Taskar",None,102
emnlp,https://aclanthology.org/D12-1128.pdf,Joining Forces Pays Off: Multilingual Joint Word Sense Disambiguation,"Roberto Navigli,Simone Paolo Ponzetto",None,80
emnlp,https://aclanthology.org/D12-1129.pdf,A New Minimally-Supervised Framework for Domain Word Sense Disambiguation,"Stefano Faralli,Roberto Navigli",None,46
emnlp,https://aclanthology.org/D12-1130.pdf,Grounded Models of Semantic Representation,"Carina Silberer,Mirella Lapata",None,100
emnlp,https://aclanthology.org/D12-1131.pdf,Improved Parsing and POS Tagging Using Inter-Sentence Consistency Constraints,"Alexander Rush,Roi Reichart,Michael Collins,Amir Globerson",None,58
emnlp,https://aclanthology.org/D12-1132.pdf,Unified Dependency Parsing of Chinese Morphological and Syntactic Structures,"Zhongguo Li,Guodong Zhou",None,31
emnlp,https://aclanthology.org/D12-1133.pdf,A Transition-Based System for Joint Part-of-Speech Tagging and Labeled Non-Projective Dependency Parsing,"Bernd Bohnet,Joakim Nivre",None,333
emnlp,https://aclanthology.org/D12-1134.pdf,Identifying Event-related Bursts via Social Media Activities,"Xin Zhao,Baihan Shu,Jing Jiang,Yang Song,Hongfei Yan,Xiaoming Li",None,26
emnlp,https://aclanthology.org/D12-1135.pdf,User Demographics and Language in an Implicit Social Network,Katja Filippova,None,83
emnlp,https://aclanthology.org/D12-1136.pdf,Revisiting the Predictability of Language: Response Completion in Social Media,"Bo Pang,Sujith Ravi",None,11
emnlp,https://aclanthology.org/D12-1137.pdf,Supervised Text-based Geolocation Using Language Models on an Adaptive Grid,"Stephen Roller,Michael Speriosu,Sarat Rallapalli,Benjamin Wing,Jason Baldridge",None,246
emnlp,https://aclanthology.org/D12-1138.pdf,A Discriminative Model for Query Spelling Correction with Latent Structural SVM,"Huizhong Duan,Yanen Li,ChengXiang Zhai,Dan Roth",None,18
emnlp,https://aclanthology.org/D12-1139.pdf,Characterizing Stylistic Elements in Syntactic Structure,"Song Feng,Ritwik Banerjee,Yejin Choi",None,37
